idx,prediction,actual,correct,confidence,prob_up,actual_return,meets_threshold
8454,0,0,True,0.5535232673592246,0.4464767326407753,-0.03243365232687795,False
8455,1,0,False,0.5087442418475715,0.5087442418475715,-0.006628595437284674,False
8456,1,0,False,0.527552887386579,0.527552887386579,-0.012757674970375702,False
8457,0,0,True,0.5459238660782769,0.45407613392172314,-0.021220564352313315,False
8458,0,0,True,0.5188344520078074,0.4811655479921925,-0.00396659581910472,False
8459,1,0,False,0.5160293094669788,0.5160293094669788,-0.011510848382706667,False
8460,0,0,True,0.5096986938222534,0.49030130617774664,-0.02074022552611351,False
8461,0,0,True,0.5463285123528755,0.45367148764712456,-0.0319821819709014,False
8462,0,0,True,0.5019311512196094,0.4980688487803906,-0.00036439971802091427,False
8463,1,0,False,0.5137656758937684,0.5137656758937684,-0.012883079755816347,False
8464,1,1,True,0.5091576116083387,0.5091576116083387,0.00011808995916175543,False
8465,0,1,False,0.5052681598558056,0.4947318401441943,0.008071247368290636,False
8466,1,1,True,0.5654925918948482,0.5654925918948482,0.014829422430866886,False
8467,1,1,True,0.6037391760019227,0.6037391760019227,0.0002315035083586357,True
8468,1,1,True,0.5361458118885855,0.5361458118885855,0.035400192182330814,False
8469,1,1,True,0.551806795540193,0.551806795540193,0.021849273555072865,False
8470,1,1,True,0.5478178078155244,0.5478178078155244,0.03630742318811813,False
8471,1,1,True,0.5104707151645757,0.5104707151645757,0.042776905963388234,False
8472,1,1,True,0.5604728675296295,0.5604728675296295,0.02914442469901707,False
8473,1,1,True,0.5752568778809308,0.5752568778809308,0.011130708900159225,False
8474,1,0,False,0.6395428716634464,0.6395428716634464,-0.018589041129448553,True
8475,1,0,False,0.6633261088872008,0.6633261088872008,-0.018353120558785033,True
8476,1,0,False,0.712986884612086,0.712986884612086,-0.010862011907852197,True
8477,1,0,False,0.6218503786059097,0.6218503786059097,-0.007785186221057546,True
8478,1,1,True,0.6044513368305157,0.6044513368305157,0.007091599471642133,True
8479,1,1,True,0.5811462184773916,0.5811462184773916,0.04920657175348001,False
8480,1,1,True,0.5579371627063704,0.5579371627063704,0.014616581049114662,False
8481,1,1,True,0.5751773917910931,0.5751773917910931,0.0056537081043900456,False
8482,1,0,False,0.5428487775023437,0.5428487775023437,-0.004064520996804193,False
8483,1,0,False,0.6026756819879401,0.6026756819879401,-0.008536850862562003,True
8484,1,0,False,0.580738539927018,0.580738539927018,-0.020049331520973324,False
8485,1,0,False,0.6889743941661436,0.6889743941661436,-0.009578670347877032,True
8486,1,0,False,0.6436453046358096,0.6436453046358096,-0.0023143228919226704,True
8487,1,1,True,0.6732443263855438,0.6732443263855438,0.010798155300791394,True
8488,1,0,False,0.6988886286607774,0.6988886286607774,-0.0027318769015265963,True
8489,1,0,False,0.6863259331288697,0.6863259331288697,-0.007352492267285101,True
8490,1,0,False,0.6861049924241005,0.6861049924241005,-0.009997577838686598,True
8491,1,0,False,0.7084495442464801,0.7084495442464801,-0.011750306517642433,True
8492,1,0,False,0.6472400985044743,0.6472400985044743,-0.0033756617538202305,True
8493,1,0,False,0.6085070985189911,0.6085070985189911,-0.0006767974715637656,True
8494,1,0,False,0.6064857263374696,0.6064857263374696,-0.011940734930159312,True
8495,1,0,False,0.6831429213954919,0.6831429213954919,-0.01564839710295862,True
8496,1,0,False,0.7399994507258737,0.7399994507258737,-0.028536009355123706,True
8497,1,0,False,0.7088544151190348,0.7088544151190348,-0.0370201332766644,True
8498,1,0,False,0.7087247203583894,0.7087247203583894,-0.0352643918190247,True
8499,0,0,True,0.6682695195854856,0.3317304804145143,-0.016929474769430505,True
8500,0,0,True,0.6003215887652674,0.3996784112347325,-0.03677238967841296,True
8501,1,0,False,0.6664167921667926,0.6664167921667926,-0.02880881592583186,True
8502,1,0,False,0.562300394046991,0.562300394046991,-0.02378205082733297,False
8503,0,0,True,0.5167564947176958,0.48324350528230414,-0.01629721546528718,False
8504,0,0,True,0.5126145751088125,0.48738542489118747,-0.012685232127867839,False
8505,0,1,False,0.6076968810131225,0.3923031189868776,0.02335987699003129,True
8506,1,1,True,0.6785287932886784,0.6785287932886784,0.04316238022227301,True
8507,1,1,True,0.6232969839444505,0.6232969839444505,0.03105248773322776,True
8508,1,1,True,0.644307864240707,0.644307864240707,0.033662234389166296,True
8509,1,0,False,0.6601490917300482,0.6601490917300482,-0.0015030971709705187,True
8510,0,0,True,0.6225880080980111,0.37741199190198893,-0.0002751460609161851,True
8511,0,0,True,0.6006080567401493,0.39939194325985067,-0.04830813203691392,True
8512,0,0,True,0.6458013742051415,0.35419862579485856,-0.03794419886530037,True
8513,0,0,True,0.6723775047328582,0.3276224952671418,-0.0421118397035562,True
8514,0,0,True,0.6217820417017554,0.3782179582982444,-0.020111412490939635,True
8515,0,0,True,0.5949314765607036,0.4050685234392964,-0.02046371244153945,False
8516,0,1,False,0.6222019650292451,0.377798034970755,0.016926524590216104,True
8517,0,0,True,0.6760203405249579,0.3239796594750423,-0.027350295602228666,True
8518,0,0,True,0.6655608622289924,0.3344391377710077,-0.05722830214950756,True
8519,0,0,True,0.6783336439824783,0.32166635601752175,-0.06416810283564255,True
8520,0,0,True,0.5760523379575144,0.42394766204248563,-0.06781788199237371,False
8521,0,0,True,0.6449773639849653,0.35502263601503475,-0.08335051920164588,True
8522,0,0,True,0.6576384728049649,0.34236152719503504,-0.0470903154734325,True
8523,1,0,False,0.5652941218645319,0.5652941218645319,-0.005556770828697558,False
8524,1,1,True,0.785653032033058,0.785653032033058,0.005622978732868084,True
8525,1,1,True,0.8157208561011067,0.8157208561011067,0.0210440491082611,True
8526,1,1,True,0.7700324031057987,0.7700324031057987,0.019856493661635687,True
8527,1,1,True,0.6398284475934825,0.6398284475934825,0.014507516213126457,True
8528,0,0,True,0.5180406686609488,0.48195933133905133,-0.01986224634803762,False
8529,0,0,True,0.5611304965467466,0.4388695034532535,-0.01914385786381769,False
8530,0,0,True,0.5935055013791443,0.4064944986208559,-0.042587176745457186,False
8531,0,0,True,0.6246331643774441,0.3753668356225559,-0.010737990785656395,True
8532,0,0,True,0.6030715940984446,0.3969284059015555,-0.004105309932526831,True
8533,1,1,True,0.6196719156411037,0.6196719156411037,0.0113246541593867,True
8534,1,1,True,0.5273337569256266,0.5273337569256266,0.006912890314127071,False
8535,1,1,True,0.6585449453366631,0.6585449453366631,0.010965092052203218,True
8536,1,0,False,0.52804448128742,0.52804448128742,-0.0008355371824803131,False
8537,0,1,False,0.5228256829046402,0.4771743170953599,0.005393161327376812,False
8538,0,0,True,0.5901783949825227,0.4098216050174772,-0.012252023363226812,False
8539,1,0,False,0.568095375034459,0.568095375034459,-0.02814201860835274,False
8540,1,0,False,0.6790564363549795,0.6790564363549795,-0.0354198029243678,True
8541,1,0,False,0.722086185180831,0.722086185180831,-0.060319256683999095,True
8542,0,0,True,0.5564731981482423,0.4435268018517578,-0.06827453051116013,False
8543,0,0,True,0.6851475711201771,0.3148524288798229,-0.04046977055486195,True
8544,0,0,True,0.5763820548978315,0.4236179451021686,-0.021114586413843162,False
8545,0,0,True,0.5910950367404771,0.4089049632595228,-0.02165718562987935,False
8546,0,0,True,0.519456482612404,0.48054351738759604,-0.018488203637958164,False
8547,0,0,True,0.54079195503518,0.4592080449648201,-0.03361404302832076,False
8548,0,0,True,0.5377005450711551,0.4622994549288449,-0.04533881233126036,False
8549,0,0,True,0.6156640676296333,0.3843359323703666,-0.03664486387142104,True
8550,0,1,False,0.6817115807692642,0.31828841923073586,0.002269576195557907,True
8551,0,1,False,0.6472959096750857,0.35270409032491434,0.0008287474432171286,True
8552,0,1,False,0.593035730124432,0.40696426987556805,0.02588906659813845,False
8553,1,1,True,0.5577715538047007,0.5577715538047007,0.04936615152387772,False
8554,1,1,True,0.5360489020833201,0.5360489020833201,0.06057983424823174,False
8555,1,1,True,0.5492191523807387,0.5492191523807387,0.046412610310807956,False
8556,1,1,True,0.5245397943400992,0.5245397943400992,0.06809908555971711,False
8557,0,1,False,0.5542704075732515,0.44572959242674837,0.0670172068983652,False
8558,0,1,False,0.5697444393066005,0.4302555606933996,0.061865957008274894,False
8559,0,1,False,0.5452799557495108,0.45472004425048934,0.030878696101079177,False
8560,1,1,True,0.5937256136905159,0.5937256136905159,0.02566052285268843,False
