prediction,actual,correct,prob_up,confidence
1,1,True,0.5554883433622636,0.7
1,1,True,0.6278407754535021,0.7999999999999999
0,0,True,0.18849346391809615,0.7
0,1,False,0.47489510244117344,0.7999999999999999
0,1,False,0.34025257840876766,0.7999999999999999
0,1,False,0.11246853666608381,0.95
0,1,False,0.1516266721856645,0.95
0,0,True,0.29419601915011234,0.95
0,1,False,0.1734239140107401,0.95
0,0,True,0.2510519393208141,0.95
0,1,False,0.10073749403685708,0.95
0,0,True,0.1312943902764117,0.95
0,1,False,0.2247777821482401,0.95
0,0,True,0.13992205684437217,0.95
0,1,False,0.39660539464099254,0.95
1,0,False,0.5094050768304926,0.95
0,1,False,0.2217202477131274,0.95
0,1,False,0.324899314597949,0.95
0,0,True,0.32433885661087175,0.85
0,0,True,0.4774704949863571,0.85
0,0,True,0.45472963491811824,0.85
1,1,True,0.8359599243881772,0.85
1,0,False,0.8880291284024642,0.85
0,0,True,0.2725135629759557,0.7
0,1,False,0.1748522588572375,0.7
0,0,True,0.3495035805125513,0.7
1,1,True,0.5534682110606599,0.7
0,1,False,0.37771623560649226,0.7
1,1,True,0.5497003049697148,0.5
0,0,True,0.3104718930610924,0.6
0,0,True,0.18042912913545273,0.7
0,1,False,0.15299374952183226,0.7
1,0,False,0.5316865267585286,0.7
1,1,True,0.5167478520226548,0.7
1,1,True,0.6986623661111635,0.7999999999999999
0,0,True,0.2353870866618202,0.5
0,0,True,0.44823681587249514,0.6
0,0,True,0.40185013443145134,0.7
0,1,False,0.4526407872627509,0.7999999999999999
1,1,True,0.5124271542674121,0.95
1,1,True,0.501933060085982,0.95
0,1,False,0.30236364572144725,0.95
0,0,True,0.4483391182362654,0.75
0,1,False,0.3155054304693337,0.85
0,0,True,0.4074583425447785,0.95
0,1,False,0.30013047620236805,0.95
0,1,False,0.35376503120957936,0.95
0,0,True,0.4688345650948504,0.85
0,0,True,0.3467812365605406,0.95
0,1,False,0.29730226174825414,0.85
0,0,True,0.4427720976300087,0.95
0,0,True,0.379806610036771,0.95
0,1,False,0.2407754056408011,0.95
0,1,False,0.2604727489386519,0.7999999999999999
0,0,True,0.4943444955989538,0.7999999999999999
1,0,False,0.548056376974508,0.7999999999999999
0,1,False,0.26506252221694476,0.7999999999999999
0,0,True,0.1519000538677439,0.7999999999999999
0,1,False,0.23809375921402914,0.7999999999999999
0,1,False,0.42842826692991526,0.7999999999999999
0,0,True,0.14045119397769038,0.7999999999999999
0,1,False,0.3513352624733331,0.75
1,1,True,0.6716578465708986,0.75
0,0,True,0.49501157488855235,0.95
0,0,True,0.35999457060415213,0.95
0,1,False,0.14888832906755964,0.85
0,0,True,0.42593718326534663,0.85
1,1,True,0.7015293794747365,0.7
1,1,True,0.557122956732217,0.7
0,0,True,0.39352949156597594,0.7
1,1,True,0.5418568522326248,0.7
1,0,False,0.7575545022864983,0.7
1,0,False,0.8773846491535374,0.7
0,0,True,0.4917115401401344,0.6
1,1,True,0.5887472399493527,0.5
1,0,False,0.598826087937934,0.6
1,1,True,0.7186298803412438,0.6
1,0,False,0.785664589581998,0.6
1,1,True,0.6197987690133631,0.7
