prediction,actual,correct,prob_up,confidence
0,0,True,0.3632610107584612,0.65
0,0,True,0.0493473460488455,0.75
0,1,False,0.07084204514239252,0.75
0,1,False,0.28337127446380167,0.75
0,1,False,0.24468628830967976,0.75
0,0,True,0.17156858322883517,0.75
0,1,False,0.2909437587928522,0.75
0,0,True,0.035302700954204305,0.75
0,0,True,0.11227941141040297,0.75
0,0,True,0.04338129398610364,0.75
0,0,True,0.2260823834050623,0.75
0,1,False,0.3204899366788544,0.65
0,1,False,0.3537714236502075,0.65
0,1,False,0.05306113003523062,0.75
0,0,True,0.20778062865279093,0.75
0,0,True,0.26240137046661655,0.75
0,0,True,0.14412186417494888,0.75
0,1,False,0.36758086236722365,0.8
1,0,False,0.5576586352201999,0.8
0,1,False,0.15483127326422721,0.75
0,0,True,0.37557021762453774,0.8
0,1,False,0.19123237458746511,0.75
0,1,False,0.1601011729727195,0.75
0,0,True,0.14758228687970043,0.75
1,1,True,0.5017006096862835,0.8
0,1,False,0.22642721179217154,0.75
0,0,True,0.08918437822177025,0.75
0,1,False,0.05493228322926344,0.75
0,1,False,0.034415243674320244,0.75
0,1,False,0.42503525689106525,0.65
0,0,True,0.5,0.5
1,0,False,0.6468844240109056,0.8
0,0,True,0.38945177664968234,0.8
0,0,True,0.13082499643934997,0.75
0,0,True,0.05776230898803675,0.75
0,0,True,0.1613489915854368,0.75
0,0,True,0.19700865840451168,0.75
0,1,False,0.05590284803884098,0.75
0,0,True,0.11093818969525679,0.75
0,1,False,0.1283799115722441,0.75
0,1,False,0.03986135085148989,0.75
0,0,True,0.340656117657189,0.65
0,0,True,0.14576864184157448,0.75
0,0,True,0.23195821136948822,0.75
0,1,False,0.32421354744618963,0.8
0,1,False,0.2518806906658911,0.75
0,0,True,0.06991842047841385,0.75
0,1,False,0.32930101908664183,0.65
0,0,True,0.22250944994477662,0.75
0,0,True,0.31725354977690345,0.8
0,1,False,0.32095106678693863,0.8
0,0,True,0.3335175503791583,0.65
0,1,False,0.3169605764934692,0.8
0,1,False,0.0709019037946013,0.75
0,0,True,0.08626410395904949,0.75
0,1,False,0.11372895384970225,0.75
0,0,True,0.10521931388055025,0.75
1,1,True,0.6389446771912676,0.8
0,0,True,0.04633063323689405,0.75
0,0,True,0.06304160545564805,0.75
0,0,True,0.0894967050111525,0.75
0,0,True,0.08820229578750997,0.75
0,0,True,0.0616022210688512,0.75
0,0,True,0.09562989071943864,0.75
0,1,False,0.33036055367471506,0.8
0,1,False,0.33102279650884747,0.8
0,1,False,0.4786906731979749,0.8
0,1,False,0.08669963877651056,0.75
0,1,False,0.06265571632921282,0.75
0,1,False,0.08272801948254013,0.75
0,0,True,0.08014689904952575,0.75
0,0,True,0.07336029795423797,0.75
0,1,False,0.07947266389874902,0.75
0,0,True,0.09152869612865139,0.75
0,0,True,0.4935001164586135,0.8
0,1,False,0.046876184358709744,0.75
1,0,False,0.7674567456235203,0.9
0,1,False,0.24404286019503568,0.75
0,1,False,0.11715258557598932,0.75
0,1,False,0.0939142373353041,0.75
0,1,False,0.0943267311830473,0.75
0,0,True,0.0678812297062858,0.75
0,0,True,0.1051868571843349,0.75
0,1,False,0.4298993172497136,0.8
0,0,True,0.39152626589531453,0.65
0,0,True,0.050171983995234974,0.75
0,1,False,0.3529583010227942,0.8
0,0,True,0.08261586674263982,0.75
0,1,False,0.07583278011731717,0.75
0,0,True,0.09066566755745925,0.75
0,0,True,0.3229029345538104,0.8
0,1,False,0.31872025901495454,0.8
0,1,False,0.33671568197088053,0.65
0,0,True,0.11931175088001748,0.75
0,0,True,0.08323635145495387,0.75
0,1,False,0.0679741393760849,0.75
0,1,False,0.155130433225983,0.75
0,0,True,0.05433131757709525,0.75
0,0,True,0.10311223998981918,0.75
0,0,True,0.24495238449585077,0.9
0,0,True,0.3457849735982907,0.65
0,0,True,0.3349946944683214,0.8
1,1,True,0.8163348717389379,0.75
1,1,True,0.7525303272025375,0.75
0,1,False,0.4289241124792927,0.65
0,1,False,0.4828928293554065,0.8
0,1,False,0.20577462839043087,0.75
1,0,False,0.6064146325632543,0.65
0,0,True,0.1756276626304503,0.75
0,1,False,0.2198305534833329,0.75
0,1,False,0.2874310578402183,0.9
1,0,False,0.7996615456798164,0.75
0,1,False,0.20605094028099508,0.75
0,1,False,0.15311446381301563,0.75
0,1,False,0.4734491266904271,0.8
0,0,True,0.4126459141586435,0.8
1,0,False,0.8346025770344809,0.75
1,1,True,0.8817677279229049,0.75
0,0,True,0.4246716528810804,0.8
1,0,False,0.9499370101583029,0.75
0,0,True,0.2267590536243205,0.75
0,1,False,0.3329109332203165,0.8
0,1,False,0.28002005145253117,0.75
0,1,False,0.11982634338477768,0.75
1,0,False,0.6438310611750238,0.8
0,0,True,0.2979994669602568,0.75
0,0,True,0.3141814909684792,0.8
1,1,True,0.8476464276692126,0.75
0,0,True,0.44697248365753334,0.65
1,1,True,0.8606690765339781,0.75
0,1,False,0.08056475082934356,0.75
0,1,False,0.09225805769824434,0.75
0,0,True,0.4427097189367879,0.8
1,1,True,0.8986758778711076,0.75
0,1,False,0.16672016194419087,0.9
0,0,True,0.09545541565684401,0.75
0,1,False,0.07591382776964933,0.75
0,0,True,0.0543263268450304,0.75
0,0,True,0.08534124938953624,0.75
0,1,False,0.09774725562306733,0.75
0,0,True,0.06048747496521141,0.75
0,0,True,0.28224436405566344,0.75
0,1,False,0.40655073296377026,0.8
0,1,False,0.3890186084986759,0.8
0,0,True,0.39815579257793243,0.8
1,0,False,0.5978106824936698,0.8
1,0,False,0.7723066036934958,0.75
1,1,True,0.5344495492022208,0.8
1,1,True,0.8187233246109585,0.9
0,1,False,0.08102482686517176,0.75
0,0,True,0.08403714652145236,0.75
0,1,False,0.17489233397723888,0.75
0,0,True,0.06683686122947555,0.75
0,1,False,0.18770129706834432,0.75
0,0,True,0.14782885214837693,0.75
0,0,True,0.0871720910498275,0.75
0,1,False,0.23033515768368987,0.9
0,0,True,0.4138377128989921,0.8
1,0,False,0.8890510727542008,0.75
0,1,False,0.23481355617665958,0.9
0,1,False,0.14172782272155568,0.75
0,0,True,0.13217000532210813,0.75
0,0,True,0.3696448599475383,0.8
0,0,True,0.19462912250739137,0.9
1,1,True,0.5370388395984279,0.8
0,0,True,0.17682652290732395,0.75
0,1,False,0.05950129004618935,0.75
0,1,False,0.08469626434693159,0.75
0,0,True,0.11252180819806405,0.75
0,1,False,0.21781899443706862,0.75
0,0,True,0.44563900837036147,0.8
1,0,False,0.6663886846636313,0.8
0,0,True,0.49831190206456294,0.8
0,1,False,0.08733477246999619,0.75
0,1,False,0.214437572015322,0.75
0,1,False,0.39754571281974255,0.8
0,1,False,0.4194989939937734,0.65
0,0,True,0.4286675218972812,0.8
1,1,True,0.6637066446523943,0.65
0,1,False,0.14783866701477952,0.75
1,1,True,0.5506541044567083,0.8
0,1,False,0.5,0.5
0,1,False,0.5,0.5
0,1,False,0.5,0.5
0,0,True,0.5,0.5
0,1,False,0.5,0.5
0,1,False,0.5,0.5
0,0,True,0.3779805213918313,0.8
0,1,False,0.08542568221083277,0.75
1,1,True,0.8263502257059012,0.75
0,1,False,0.15546502283537422,0.75
1,1,True,0.6056784414275836,0.65
1,0,False,0.5725734475303711,0.8
1,1,True,0.8530074498403333,0.75
0,1,False,0.28076912792659964,0.9
0,0,True,0.0718255380877055,0.75
1,0,False,0.55677673422148,0.65
0,0,True,0.1395071438238653,0.75
0,1,False,0.4158279739411214,0.8
0,0,True,0.27137752798925213,0.75
0,1,False,0.1385993193520849,0.75
0,0,True,0.1414203784703101,0.75
0,1,False,0.18455856089004913,0.75
0,0,True,0.3102032611674771,0.8
1,0,False,0.6631012241068649,0.8
1,1,True,0.8319767305017908,0.75
1,0,False,0.8382249017282576,0.75
1,0,False,0.926839238782792,0.75
0,1,False,0.20719388656559362,0.75
0,0,True,0.49786874262949465,0.8
0,1,False,0.05337099609846545,0.75
0,0,True,0.5,0.5
0,0,True,0.5,0.5
0,0,True,0.5,0.5
0,0,True,0.5,0.5
0,0,True,0.5,0.5
0,0,True,0.5,0.5
0,1,False,0.5,0.5
1,0,False,0.767893853027728,0.75
0,1,False,0.20431578232907843,0.75
1,1,True,0.5208545254181579,0.8
0,0,True,0.12056380577469065,0.75
1,0,False,0.9061271190692299,0.75
0,0,True,0.4998088745196454,0.8
1,1,True,0.660674395471053,0.8
1,1,True,0.7749710257430736,0.75
1,0,False,0.7698481734895981,0.75
1,1,True,0.6639169863727089,0.65
1,0,False,0.5673784998632818,0.8
0,0,True,0.4366584141563072,0.65
0,0,True,0.23117514531973415,0.75
0,1,False,0.491749684620046,0.8
1,1,True,0.8678573065080427,0.75
1,0,False,0.8780620813734769,0.75
0,0,True,0.45471974095134526,0.65
1,0,False,0.5558542742442281,0.8
0,0,True,0.06376745980447182,0.75
0,1,False,0.09596055158683925,0.75
0,0,True,0.2435241015513734,0.75
0,0,True,0.1271450558707311,0.75
0,0,True,0.06900682002814237,0.75
0,1,False,0.09061585626809199,0.75
0,1,False,0.5,0.5
0,1,False,0.5,0.5
0,1,False,0.5,0.5
1,1,True,0.6445125559336824,0.8
1,1,True,0.6347243581152271,0.65
1,0,False,0.6038771992521986,0.65
0,0,True,0.12717776261826735,0.75
0,1,False,0.17068964295640196,0.75
0,1,False,0.32867825552163377,0.8
1,0,False,0.8025895950844456,0.75
0,1,False,0.3969493684292919,0.65
0,0,True,0.13037181927398261,0.75
1,0,False,0.8087011341464961,0.75
1,0,False,0.893337403155387,0.75
0,1,False,0.22900321099791382,0.75
1,0,False,0.5592077913135067,0.8
0,0,True,0.4147466155525542,0.65
0,1,False,0.07080509314181498,0.75
1,1,True,0.9179273141454789,0.75
1,1,True,0.8095695088571129,0.75
1,0,False,0.6449728372234186,0.8
0,1,False,0.2046644465552766,0.9
0,0,True,0.3602871224898799,0.8
1,1,True,0.8745803184134161,0.75
1,1,True,0.9357773665271674,0.75
0,0,True,0.12280637807917363,0.75
1,0,False,0.8751922959468039,0.75
0,1,False,0.41614581106941073,0.8
1,0,False,0.7888880687727101,0.75
1,0,False,0.7637714221086287,0.9
1,1,True,0.9015527629949234,0.75
0,0,True,0.35544459680185225,0.8
0,1,False,0.12394730520772881,0.75
0,0,True,0.19827623155014737,0.75
0,0,True,0.21706096950166207,0.75
1,1,True,0.6994009287106933,0.65
0,1,False,0.4405071670898669,0.8
0,1,False,0.057901092854776834,0.75
0,1,False,0.39870471393963364,0.8
1,0,False,0.7929009637026962,0.75
1,1,True,0.7963236762229979,0.75
1,1,True,0.7439304713688544,0.75
0,1,False,0.43270026671880335,0.8
0,1,False,0.1789097131934681,0.75
1,0,False,0.641197741050002,0.8
0,1,False,0.17204695311828763,0.75
0,0,True,0.17472890224759702,0.75
0,1,False,0.2712156836283572,0.75
0,0,True,0.44486697587145624,0.8
1,1,True,0.5300275938456258,0.8
0,0,True,0.14340505187601627,0.75
0,1,False,0.25228797930866137,0.75
1,0,False,0.5030309253833223,0.8
0,1,False,0.15362148323742905,0.75
0,1,False,0.1519289221699147,0.75
0,0,True,0.17099675721332164,0.75
0,0,True,0.3021608582585547,0.65
0,0,True,0.16209428795068825,0.75
0,1,False,0.49484353369099165,0.8
0,0,True,0.37309731210562214,0.8
1,0,False,0.9667062083766302,0.75
1,1,True,0.8997437712948283,0.75
1,0,False,0.6156054490338283,0.8
0,1,False,0.3588641740683356,0.65
0,1,False,0.42822549912587304,0.8
0,1,False,0.3964837231625406,0.8
0,0,True,0.4083356996077964,0.8
1,0,False,0.747675110006761,0.75
1,1,True,0.788203188549242,0.75
0,0,True,0.3489429718453151,0.8
1,1,True,0.9350318237489144,0.75
0,1,False,0.4425168555152596,0.8
0,0,True,0.4286153490047448,0.8
1,0,False,0.6544734134692698,0.8
1,0,False,0.8051587181673355,0.75
1,1,True,0.8219369199284016,0.75
0,1,False,0.41875070081173277,0.8
0,1,False,0.23014317030525905,0.75
1,1,True,0.8349402390022274,0.9
0,0,True,0.39762334947817424,0.8
0,1,False,0.40812907143324967,0.8
0,0,True,0.3989153626895125,0.8
0,1,False,0.08911593886360647,0.75
0,1,False,0.18444907498987034,0.75
0,0,True,0.3521277582824644,0.65
0,0,True,0.23599747724596778,0.75
1,1,True,0.9019447365203731,0.75
0,0,True,0.4452571164284605,0.65
1,0,False,0.7622102364298741,0.9
1,1,True,0.9055563716625696,0.75
1,1,True,0.8510083859327281,0.75
1,0,False,0.7966290335465058,0.75
1,0,False,0.8349037667729784,0.75
1,1,True,0.8535494526139763,0.75
1,0,False,0.8696367480630222,0.75
1,1,True,0.6629539418325033,0.8
1,1,True,0.782137767294994,0.75
0,0,True,0.4067308451538138,0.65
1,1,True,0.6643316881963355,0.8
1,1,True,0.7746652663378731,0.75
0,0,True,0.303117130977696,0.8
0,0,True,0.4475072773725406,0.65
1,1,True,0.7957446258157432,0.75
0,0,True,0.38996832077984067,0.8
1,1,True,0.9039129900728646,0.75
0,1,False,0.07247259055773857,0.75
1,0,False,0.527996323596818,0.8
1,1,True,0.6633135487771857,0.65
1,0,False,0.7562535245678939,0.75
1,0,False,0.662371764362997,0.8
1,0,False,0.6532702371779004,0.65
1,1,True,0.8366820756783123,0.75
1,0,False,0.5264919962840797,0.8
0,1,False,0.22980769208955004,0.75
1,0,False,0.6702508450947822,0.65
1,1,True,0.6725723049246888,0.8
0,0,True,0.34096337912560654,0.8
0,0,True,0.07712360363665427,0.75
0,1,False,0.21601956282105395,0.75
0,0,True,0.4171818256296742,0.8
1,1,True,0.8169285130513811,0.75
0,0,True,0.39275054584499025,0.8
1,1,True,0.5376828075985328,0.8
1,0,False,0.5231749650225582,0.8
1,1,True,0.5256637388688084,0.8
0,1,False,0.4873901124944408,0.8
0,0,True,0.39185489709682597,0.8
1,1,True,0.6428099008731017,0.65
1,0,False,0.7734157038432885,0.75
1,1,True,0.7718223824410884,0.75
0,1,False,0.36739239062610884,0.65
0,1,False,0.47054468207212585,0.8
0,0,True,0.46760853623992127,0.8
1,1,True,0.8009812181838489,0.75
0,0,True,0.36731720114525723,0.8
1,1,True,0.8244352460209001,0.75
0,1,False,0.4120165992847572,0.8
0,1,False,0.4525360013492611,0.65
0,0,True,0.4382321366985983,0.8
1,1,True,0.7576927083331754,0.75
0,1,False,0.11025497106452732,0.75
0,1,False,0.47083253656774016,0.8
0,0,True,0.4462951713966745,0.8
0,0,True,0.4682775963466516,0.8
0,1,False,0.4059138655593239,0.8
0,1,False,0.38454718036431473,0.8
0,0,True,0.4059080879657028,0.65
1,0,False,0.6892728242477563,0.65
0,0,True,0.4104376713864386,0.8
1,0,False,0.6491375660295838,0.65
1,0,False,0.8287345274244472,0.75
0,0,True,0.4128625293944726,0.8
0,1,False,0.21620454629730426,0.75
1,1,True,0.5559602044412064,0.8
0,1,False,0.2738312127578666,0.75
0,0,True,0.42895437638202694,0.8
0,1,False,0.36595284261381017,0.8
0,0,True,0.3955612704304357,0.8
1,1,True,0.8547624201944345,0.75
0,0,True,0.4234077650527926,0.8
0,0,True,0.14600215302370548,0.75
0,1,False,0.22986613565924582,0.9
1,1,True,0.6919968644793519,0.8
0,0,True,0.27837902790857016,0.75
0,0,True,0.3774267341009301,0.65
