prediction,actual,correct,prob_up,confidence
1,1,True,0.5150151133815425,1.0
1,1,True,0.5229951003715018,1.0
0,0,True,0.4914450691613559,1.0
0,0,True,0.4047269708053709,1.0
0,1,False,0.4748782819128245,1.0
0,1,False,0.44009025336762286,1.0
0,0,True,0.3559802958382201,1.0
1,1,True,0.5218328006458504,1.0
0,0,True,0.49825502293819024,1.0
1,0,False,0.5652171193462041,1.0
0,0,True,0.3815858263067477,1.0
0,0,True,0.4375347816880135,1.0
1,0,False,0.5060462138592785,1.0
0,0,True,0.49167109825604866,1.0
0,0,True,0.37052718306086285,1.0
1,1,True,0.5296782979428879,1.0
1,1,True,0.5167545048820592,1.0
0,0,True,0.36646332414372884,1.0
0,1,False,0.46904844681155716,1.0
0,0,True,0.4339477427084194,1.0
0,1,False,0.4959378860031026,1.0
1,1,True,0.5992888813669168,1.0
1,0,False,0.506405925339919,1.0
1,0,False,0.559975992595372,1.0
1,1,True,0.570080348090795,1.0
1,1,True,0.5009014099298941,1.0
1,0,False,0.5490869878479442,1.0
1,1,True,0.5203766327986008,1.0
1,0,False,0.6438311969328983,1.0
1,1,True,0.6425503754239646,1.0
0,1,False,0.43569288352973323,1.0
1,1,True,0.5297214656736408,1.0
1,1,True,0.5039007499838145,1.0
0,1,False,0.49538145213622425,1.0
1,1,True,0.5018255423739075,1.0
1,0,False,0.6453193956998913,1.0
1,1,True,0.5727591328832848,1.0
0,1,False,0.4547051389869349,1.0
0,1,False,0.49824400762976734,1.0
0,1,False,0.35743617645954145,1.0
0,0,True,0.3510921725150213,1.0
1,0,False,0.5698598950354782,1.0
1,0,False,0.5326072389384804,1.0
0,1,False,0.49661380693890816,1.0
1,0,False,0.5643136569010608,1.0
0,1,False,0.4774205152643679,1.0
0,0,True,0.35269742865363085,1.0
0,1,False,0.3563244343571898,1.0
0,0,True,0.39370806409894127,1.0
0,1,False,0.4257202861996672,1.0
0,1,False,0.4834206246556954,1.0
1,0,False,0.501122676865793,1.0
0,1,False,0.4041581226075467,1.0
1,1,True,0.5364113713071069,1.0
1,1,True,0.5594078998639295,1.0
1,0,False,0.5307515422760214,1.0
1,0,False,0.5908639683587799,1.0
1,1,True,0.5009098832895156,1.0
0,1,False,0.46476035598116777,1.0
1,1,True,0.5033364926303415,1.0
0,1,False,0.4642268055715125,1.0
1,1,True,0.5377319237220369,1.0
0,1,False,0.3555158901106852,1.0
1,0,False,0.5177199078316606,1.0
1,1,True,0.5108676952160991,1.0
1,0,False,0.5357546973010529,1.0
1,1,True,0.5199756796553964,1.0
0,1,False,0.49115421701587897,1.0
0,0,True,0.3529194923483844,1.0
1,1,True,0.5142156332986538,1.0
0,1,False,0.46041180353043554,1.0
0,1,False,0.4121123902955617,1.0
0,1,False,0.48381977892430456,1.0
0,1,False,0.42888214914983747,1.0
