entry_date,exit_date,direction,entry_price,exit_price,pnl,pnl_pct,confidence,atr_trend,fractal_dim,bars_held,reason,is_winner,balance_after
2023-04-26 03:00:00,2023-04-26 03:00:00,LONG,1.1447888347285222,1.1431987382599318,-184.74777397690536,-114.47888347285225,0.95,BULLISH,1.424679469905655,1,Stop Loss Hit,False,7884.328739191431
2023-04-26 05:00:00,2023-04-26 05:00:00,SHORT,1.1422148454271086,1.1400781486128555,120.42959141160976,76.3727613315882,1.0,BEARISH,1.4139929437532799,4,Take Profit Hit,True,8004.758330603041
2023-04-26 10:00:00,2023-04-26 10:00:00,SHORT,1.1389836857485194,1.1360747072696449,171.8954020879134,107.37076310645071,1.0,BEARISH,1.3976190568047326,9,Take Profit Hit,True,8176.653732690955
2023-04-26 20:00:00,2023-04-26 20:00:00,SHORT,1.1360546825721032,1.1381995940407905,-185.7825152158845,-113.60546825721032,1.0,BEARISH,1.4101638868116768,3,Stop Loss Hit,False,7990.87121747507
2023-04-27 04:00:00,2023-04-27 04:00:00,SHORT,1.1367212092786467,1.138869362699324,-181.6678558703639,-113.67212092786467,1.0,BEARISH,1.4362292209101906,9,Stop Loss Hit,False,7809.203361604706
2023-04-27 18:00:00,2023-04-27 18:00:00,SHORT,1.1382995104583873,1.1406755636593944,-177.7842472716926,-113.82995104583875,1.0,BEARISH,1.4332237785747908,8,Stop Loss Hit,False,7631.419114333013
2023-04-28 05:00:00,2023-04-28 05:00:00,SHORT,1.1388890056202545,1.1414684565977475,-173.82678653188256,-113.88890056202543,1.0,BEARISH,1.4623399010693747,5,Stop Loss Hit,False,7457.5923278011305
2023-04-28 16:00:00,2023-04-28 16:00:00,SHORT,1.1439865404616913,1.1386783923484867,457.9173633132373,307.0142099388893,1.0,BEARISH,1.5313913500437817,25,Take Profit Hit,True,7915.509691114368
2023-04-29 18:00:00,2023-04-29 18:00:00,SHORT,1.139675042885636,1.1354378736149053,597.0353342996304,377.13006338040253,1.0,BEARISH,1.4514098079633238,8,Take Profit Hit,True,8512.545025413998
2023-04-30 03:00:00,2023-04-30 03:00:00,SHORT,1.1358023769276604,1.1326839431763052,242.30089261208244,142.3198889924805,1.0,BEARISH,1.5106833149227539,3,Take Profit Hit,True,8754.84591802608
2023-04-30 07:00:00,2023-04-30 07:00:00,SHORT,1.131393780731592,1.1295983412872967,75.47228675456749,43.10314965062454,1.0,BEARISH,1.5432580180575164,3,Take Profit Hit,True,8830.318204780648
2023-04-30 12:00:00,2023-04-30 12:00:00,SHORT,1.1275280929496838,1.1313184735368267,-199.12863691150397,-112.75280929496839,1.0,BEARISH,1.5706625843264874,9,Stop Loss Hit,False,8631.189567869144
2023-04-30 23:00:00,2023-04-30 23:00:00,SHORT,1.1322405051743603,1.1332316424179456,-195.45164873159655,-113.22405051743603,1.0,BEARISH,1.4813627811918095,22,Stop Loss Hit,False,8435.737919137548
2023-05-02 06:00:00,2023-05-02 06:00:00,LONG,1.1350361082339566,1.1368664481505146,125.77632264111728,74.549686018444,1.0,BULLISH,1.4141752320096381,2,Take Profit Hit,True,8561.514241778665
2023-05-02 11:00:00,2023-05-02 11:00:00,SHORT,1.137133150166053,1.1379687476535263,-194.711633198906,-113.7133150166053,1.0,BEARISH,1.4270307410345942,1,Stop Loss Hit,False,8366.80260857976
2023-05-02 13:00:00,2023-05-02 13:00:00,LONG,1.138998495555886,1.135553126974384,-190.59551167570817,-113.8998495555886,1.0,BULLISH,1.4548787966617436,12,Stop Loss Hit,False,8176.207096904051
2023-05-03 06:00:00,2023-05-03 06:00:00,LONG,1.1348079293735,1.137974176118755,172.7674960156637,105.65259292483107,1.0,BULLISH,1.4640168271404137,6,Take Profit Hit,True,8348.974592919714
2023-05-03 14:00:00,2023-05-03 14:00:00,LONG,1.136497265148561,1.1346538345935724,-189.7717358329615,-113.6497265148561,0.95,BULLISH,1.4329302860901907,3,Stop Loss Hit,False,8159.202857086752
2023-05-03 18:00:00,2023-05-03 18:00:00,SHORT,1.1356154603309478,1.1309337107874882,709.6695843914224,434.8890429749717,1.0,BEARISH,1.4166075417531794,8,Take Profit Hit,True,8868.872441478175
2023-05-04 04:00:00,2023-05-04 04:00:00,LONG,1.1334428019961964,1.1365770932401507,172.65433083135562,97.33725001155801,1.0,BULLISH,1.4431056622634058,7,Take Profit Hit,True,9041.526772309531
2023-05-04 15:00:00,2023-05-04 15:00:00,SHORT,1.1351331481777975,1.1374773009803776,-205.26673498771115,-113.51331481777973,1.0,BEARISH,1.4834925090211812,6,Stop Loss Hit,False,8836.26003732182
2023-05-05 04:00:00,2023-05-05 04:00:00,SHORT,1.1359323040411267,1.1319698882261675,361.55102508894123,204.58373993174362,1.0,BEARISH,1.4769927562400527,16,Take Profit Hit,True,9197.811062410761
2023-05-05 21:00:00,2023-05-05 21:00:00,SHORT,1.1326563876063698,1.1276246529158158,602.2884836957945,327.4085973331212,1.0,BEARISH,1.5170223009622665,4,Take Profit Hit,True,9800.099546106556
2023-05-06 03:00:00,2023-05-06 03:00:00,SHORT,1.128988772428101,1.1307980221434735,-221.28404712464058,-112.89887724281009,1.0,BEARISH,1.5537941182863493,49,Stop Loss Hit,False,9578.815498981916
2023-05-08 22:00:00,2023-05-08 22:00:00,SHORT,1.1392502426720084,1.141280247529856,-218.25335763451085,-113.92502426720084,1.0,BEARISH,1.5555727110408573,12,Stop Loss Hit,False,9360.562141347405
2023-05-09 15:00:00,2023-05-09 15:00:00,SHORT,1.1407994287863636,1.13781254528692,189.81863254616158,101.39275274275256,1.0,BEARISH,1.5305549231550006,13,Take Profit Hit,True,9550.380773893567
2023-05-10 10:00:00,2023-05-10 10:00:00,SHORT,1.1377306656008799,1.1397908052918857,-217.3152214924755,-113.77306656008801,1.0,BEARISH,1.5520207621630173,16,Stop Loss Hit,False,9333.06555240109
2023-05-11 09:00:00,2023-05-11 09:00:00,SHORT,1.1386628004669108,1.1354246529498204,287.2992814116085,153.9147452670017,1.0,BEARISH,1.5395309038736753,8,Take Profit Hit,True,9620.364833812699
2023-05-11 18:00:00,2023-05-11 18:00:00,SHORT,1.1348152208277742,1.137342741801692,-218.34672886653817,-113.4815220827774,1.0,BEARISH,1.5122227962458459,25,Stop Loss Hit,False,9402.01810494616
2023-05-12 20:00:00,2023-05-12 20:00:00,LONG,1.1377695563391224,1.1400662731524787,174.42390358648453,92.758757555851,1.0,BULLISH,1.666714329910902,8,Take Profit Hit,True,9576.442008532646
2023-05-13 10:00:00,2023-05-13 10:00:00,LONG,1.1379727533434478,1.1432495496887083,903.48119978956,471.7207074321313,0.95,BULLISH,1.6705957610209359,13,Take Profit Hit,True,10479.923208322205
2023-05-14 05:00:00,2023-05-14 05:00:00,SHORT,1.1489702028773503,1.1496712748815796,-240.8223898961003,-114.89702028773503,1.0,BEARISH,1.6163400964460273,1,Stop Loss Hit,False,10239.100818426105
2023-05-14 13:00:00,2023-05-14 13:00:00,SHORT,1.1484183720864205,1.1508825843618247,-235.17542987051283,-114.84183720864203,1.0,BEARISH,1.5555251675043302,20,Stop Loss Hit,False,10003.925388555592
2023-05-15 14:00:00,2023-05-15 14:00:00,SHORT,1.1499239780406263,1.1514873143394642,-230.07507357658926,-114.9923978040626,1.0,BEARISH,1.5748307672363273,9,Stop Loss Hit,False,9773.850314979003
2023-05-16 06:00:00,2023-05-16 06:00:00,SHORT,1.1529744861355933,1.1543329991754177,-225.38000088958245,-115.29744861355933,1.0,BEARISH,1.5454085108100881,1,Stop Loss Hit,False,9548.47031408942
2023-05-16 10:00:00,2023-05-16 10:00:00,SHORT,1.1527963957568992,1.1509310807481923,102.57301149088683,53.71175073955739,1.0,BEARISH,1.5219177895859708,9,Take Profit Hit,True,9651.043325580307
2023-05-16 20:00:00,2023-05-16 20:00:00,SHORT,1.1507040131982849,1.1529338058315552,-222.10988572591563,-115.07040131982849,1.0,BEARISH,1.5291242289251843,3,Stop Loss Hit,False,9428.933439854392
2023-05-17 04:00:00,2023-05-17 04:00:00,SHORT,1.1507123370904402,1.1541570654254996,-216.99980069690102,-115.07123370904402,1.0,BEARISH,1.54769836512806,23,Stop Loss Hit,False,9211.93363915749
2023-05-18 04:00:00,2023-05-18 04:00:00,LONG,1.1544607052185984,1.157026632251399,201.9474050392761,109.61184315356505,1.0,BULLISH,1.6920009095775352,13,Take Profit Hit,True,9413.881044196767
2023-05-18 20:00:00,2023-05-18 20:00:00,SHORT,1.158216177793107,1.1588782963529272,-218.0661864241713,-115.8216177793107,1.0,BEARISH,1.6192885187360622,11,Stop Loss Hit,False,9195.814857772595
2023-05-19 11:00:00,2023-05-19 11:00:00,SHORT,1.1581091733254938,1.1596013465142074,-212.99515085978626,-115.81091733254938,1.0,BEARISH,1.648016032179825,5,Stop Loss Hit,False,8982.81970691281
2023-05-19 18:00:00,2023-05-19 18:00:00,SHORT,1.1590261828261634,1.1547138589219996,549.8072760295854,306.0326790297685,1.0,BEARISH,1.6381178111494927,5,Take Profit Hit,True,9532.626982942395
2023-05-20 00:00:00,2023-05-20 00:00:00,SHORT,1.1548519530566375,1.1505564184767296,419.7930146994057,220.18747583986027,1.0,BEARISH,1.6867674673125053,6,Take Profit Hit,True,9952.4199976418
2023-05-20 11:00:00,2023-05-20 11:00:00,SHORT,1.149653118654018,1.1506811596091058,-228.83661376887022,-114.9653118654018,1.0,BEARISH,1.6442006297271041,1,Stop Loss Hit,False,9723.58338387293
2023-05-20 21:00:00,2023-05-20 21:00:00,SHORT,1.151856879178189,1.1538106738751541,-224.00352821953533,-115.18568791781887,1.0,BEARISH,1.57544480662086,41,Stop Loss Hit,False,9499.579855653395
2023-05-22 20:00:00,2023-05-22 20:00:00,SHORT,1.1511656191484672,1.1545785311820094,-218.71179452367096,-115.11656191484671,1.0,BEARISH,1.598088142449023,19,Stop Loss Hit,False,9280.868061129724
2023-05-23 17:00:00,2023-05-23 17:00:00,SHORT,1.153605884662666,1.1555005021027016,-214.12928020194076,-115.3605884662666,1.0,BEARISH,1.550272011694996,2,Stop Loss Hit,False,9066.738780927782
2023-05-23 23:00:00,2023-05-23 23:00:00,SHORT,1.1558267339628303,1.1524347328731497,246.10058120183606,135.7161528241652,1.0,BEARISH,1.5862936610654013,7,Take Profit Hit,True,9312.839362129618
2023-05-24 07:00:00,2023-05-24 07:00:00,SHORT,1.15256342744177,1.1493458156551697,416.05747315237545,223.3784225057401,1.0,BEARISH,1.653436440944307,3,Take Profit Hit,True,9728.896835281994
2023-05-24 11:00:00,2023-05-24 11:00:00,SHORT,1.14729660357277,1.1502089388545906,-223.23860591257804,-114.72966035727701,1.0,BEARISH,1.6475454169531936,11,Stop Loss Hit,False,9505.658229369415
2023-05-25 03:00:00,2023-05-25 03:00:00,SHORT,1.1496706441266937,1.146536674569268,257.9048503338156,135.6585962332271,1.0,BEARISH,1.5163346225841952,13,Take Profit Hit,True,9763.563079703232
2023-05-25 17:00:00,2023-05-25 17:00:00,SHORT,1.148006096037584,1.1493990078841108,-224.17259869093596,-114.8006096037584,1.0,BEARISH,1.452407480038995,6,Stop Loss Hit,False,9539.390481012295
2023-05-26 02:00:00,2023-05-26 02:00:00,SHORT,1.1482875109180302,1.1505555140370394,-219.07925902233518,-114.82875109180301,1.0,BEARISH,1.4620702232194445,14,Stop Loss Hit,False,9320.31122198996
2023-05-26 20:00:00,2023-05-26 20:00:00,SHORT,1.149290048606089,1.1455968739002218,558.6389696838426,299.6890105803617,1.0,BEARISH,1.48478173403684,5,Take Profit Hit,True,9878.950191673803
2023-05-27 02:00:00,2023-05-27 02:00:00,SHORT,1.1457616554205932,1.1483968928278925,-226.37844650859526,-114.57616554205931,1.0,BEARISH,1.4737010320443098,8,Stop Loss Hit,False,9652.571745165207
2023-05-28 01:00:00,2023-05-28 01:00:00,SHORT,1.1516917177080324,1.1482538681626273,329.140071338588,170.4934602032086,1.0,BEARISH,1.4631188604377847,10,Take Profit Hit,True,9981.711816503795
2023-05-28 12:00:00,2023-05-28 12:00:00,SHORT,1.149024420222849,1.1514364271637754,-229.3846126557967,-114.9024420222849,1.0,BEARISH,1.586446010380475,11,Stop Loss Hit,False,9752.327203847999
2023-05-29 03:00:00,2023-05-29 03:00:00,SHORT,1.1492754602761883,1.1462723088240467,240.98245572025988,123.55125637354274,1.0,BEARISH,1.605666871205542,4,Take Profit Hit,True,9993.309659568258
2023-05-29 08:00:00,2023-05-29 08:00:00,SHORT,1.1493203275736275,1.1492580926649718,229.71027862959372,114.93203275736275,1.0,BEARISH,1.6072475175486673,1,Stop Loss Hit,True,10223.019938197853
2023-05-29 13:00:00,2023-05-29 13:00:00,SHORT,1.1490627114055811,1.145910051245993,191.55086598274042,93.68604734253684,1.0,BEARISH,1.6460441189585537,59,Take Profit Hit,True,10414.570804180594
2023-06-01 01:00:00,2023-06-01 01:00:00,SHORT,1.1451787959971123,1.147247029082995,-238.5309130871642,-114.51787959971122,1.0,BEARISH,1.669979171157665,19,Stop Loss Hit,False,10176.03989109343
2023-06-01 22:00:00,2023-06-01 22:00:00,SHORT,1.1470187484335466,1.1486162763215808,-233.4421707978366,-114.70187484335466,0.95,BEARISH,1.6921397983594524,4,Stop Loss Hit,False,9942.597720295593
2023-06-02 03:00:00,2023-06-02 03:00:00,LONG,1.1496283579478448,1.1512410877863988,127.62911255725227,64.18298122266675,0.8999999999999999,BULLISH,1.70337832819029,15,Take Profit Hit,True,10070.226832852844
2023-06-02 20:00:00,2023-06-02 20:00:00,LONG,1.153006874972795,1.1552174444749068,129.4543424413506,64.27578275546989,0.8999999999999999,BULLISH,1.7071286223531428,6,Take Profit Hit,True,10199.681175294196
2023-06-03 05:00:00,2023-06-03 05:00:00,SHORT,1.1535959693305977,1.1559826405052462,-235.3262218455312,-115.35959693305978,1.0,BEARISH,1.685983318835846,4,Stop Loss Hit,False,9964.354953448665
2023-06-03 11:00:00,2023-06-03 11:00:00,SHORT,1.1540696341201768,1.151818773908078,181.80978941974342,91.23008477172876,1.0,BEARISH,1.6061825916285757,8,Take Profit Hit,True,10146.164742868408
2023-06-03 20:00:00,2023-06-03 20:00:00,SHORT,1.1508155061351624,1.153106417586166,-233.52727427789694,-115.08155061351624,1.0,BEARISH,1.6247063910995292,5,Stop Loss Hit,False,9912.637468590512
2023-06-04 07:00:00,2023-06-04 07:00:00,SHORT,1.1517914603951878,1.148665692512645,127.82847840451583,64.4775312370482,1.0,BEARISH,1.622647868404627,6,Take Profit Hit,True,10040.465946995027
2023-06-04 14:00:00,2023-06-04 14:00:00,SHORT,1.1496310036078041,1.1438325282264379,540.628379714336,269.22474642530835,1.0,BEARISH,1.5738171035398256,16,Take Profit Hit,True,10581.094326709364
2023-06-05 07:00:00,2023-06-05 07:00:00,SHORT,1.143437784627127,1.1446612560520597,-241.97646111726436,-114.3437784627127,1.0,BEARISH,1.5137493454017439,1,Stop Loss Hit,False,10339.1178655921
2023-06-05 10:00:00,2023-06-05 10:00:00,SHORT,1.141950946650392,1.1452256389860185,-236.13530868285758,-114.1950946650392,1.0,BEARISH,1.5201110501686403,18,Stop Loss Hit,False,10102.982556909243
2023-06-06 09:00:00,2023-06-06 09:00:00,SHORT,1.1431968071991745,1.1409221389436515,206.35133358189307,102.12396805573678,1.0,BEARISH,1.5026337705035908,3,Take Profit Hit,True,10309.333890491136
2023-06-06 13:00:00,2023-06-06 13:00:00,SHORT,1.1388944274686592,1.1365270147637785,144.3815890959469,70.02469346206644,1.0,BEARISH,1.5217248421094733,1,Take Profit Hit,True,10453.715479587083
2023-06-06 15:00:00,2023-06-06 15:00:00,SHORT,1.137022687060273,1.1330995100305912,312.2300877227205,149.33928914193743,1.0,BEARISH,1.5288663697117435,21,Take Profit Hit,True,10765.945567309804
2023-06-07 13:00:00,2023-06-07 13:00:00,SHORT,1.1310988521781684,1.1298095153109564,108.73431311904248,50.49919323817138,1.0,BEARISH,1.419441609529391,1,Take Profit Hit,True,10874.679880428846
2023-06-07 15:00:00,2023-06-07 15:00:00,SHORT,1.1299313893045386,1.126621566160336,421.62406240003946,193.8558500277493,1.0,BEARISH,1.430362194415523,11,Take Profit Hit,True,11296.303942828887
2023-06-08 03:00:00,2023-06-08 03:00:00,SHORT,1.1252936520618586,1.1234940208244326,123.49662761495433,54.66240472989061,1.0,BEARISH,1.411895684009169,4,Take Profit Hit,True,11419.80057044384
