prediction,actual,correct,prob_up,confidence
0,0,True,0.4630805524322536,0.75
1,0,False,0.5293217872116964,0.85
1,1,True,0.5625122793876596,0.85
1,1,True,0.6690330716742636,0.9500000000000001
1,1,True,0.6562952285850454,0.75
1,0,False,0.5715689773936045,0.6
0,1,False,0.4964404921448221,0.65
1,0,False,0.5543077533208737,0.65
1,0,False,0.6511137029701461,0.9500000000000001
1,0,False,0.5462123782309205,0.9
0,0,True,0.49228739661080917,0.85
0,1,False,0.4736993559656667,0.5
0,1,False,0.495712724554478,0.6
1,1,True,0.6206831320413354,0.65
0,0,True,0.4959594669354558,0.65
1,0,False,0.5327236737010154,0.65
1,0,False,0.5207062105949787,0.65
0,1,False,0.4008220066406579,0.75
1,0,False,0.5102645622989227,0.6
1,1,True,0.5866218086159727,0.9
1,0,False,0.6497271992162442,0.9
1,1,True,0.5579294570651476,0.9
1,1,True,0.5657803403330559,0.9
0,0,True,0.4628279576436466,0.6
1,1,True,0.530798956427633,0.6
0,1,False,0.4603202240016092,0.65
1,0,False,0.6808297769677643,0.9500000000000001
1,1,True,0.5945450678963884,0.6
1,1,True,0.6523284876767506,0.9500000000000001
1,1,True,0.6002787556143158,0.6
0,0,True,0.4816366071138328,0.5
0,0,True,0.39491894324895194,0.8
0,0,True,0.42423933973924105,0.75
0,0,True,0.48597151301093344,0.6
1,0,False,0.5440275346543287,0.85
1,0,False,0.5705627368069655,0.9
1,0,False,0.6746023900352315,0.9500000000000001
1,1,True,0.5689990832271848,0.75
1,0,False,0.5939192815392412,0.9
1,1,True,0.6321490195694838,0.8
1,1,True,0.5365453857988991,0.65
1,0,False,0.6283900970474551,0.65
1,0,False,0.6046316105015828,0.8
1,0,False,0.6528534666612679,0.8
1,1,True,0.5137305748143688,0.85
1,1,True,0.5478736674287625,0.65
1,0,False,0.6352680680750781,0.65
1,1,True,0.5713395480857701,0.8
1,0,False,0.5624920291817213,0.75
1,0,False,0.5577028508286435,0.9
1,1,True,0.52716513682837,0.6
