prediction,actual,correct,prob_up,confidence,perfect_condition
1,0,False,0.6673539866707058,0.6625193857212156,0.803009991026846
1,0,False,0.7432253178101021,0.5437227174388487,0.568267895361125
1,1,True,0.6539906176281535,0.5076522676857269,0.5932255672983355
1,0,False,0.6054567839147301,0.6792420115439818,0.8799542017073483
1,0,False,0.6393729871910862,0.40486881683518827,0.4589214636007666
0,1,False,0.45720780993936544,0.4846977228676107,0.6557462983303286
1,0,False,0.7772018648905585,0.5798701164252978,0.5907842821299467
1,1,True,0.6565769296082348,0.4633748675045447,0.5277552996280055
1,1,True,0.6273619531935821,0.6527880816129321,0.823387013852547
1,1,True,0.8385498175117608,0.7429823046347739,0.7712177344681677
0,0,True,0.449877000142051,0.3924507788394012,0.5176813984637598
1,0,False,0.672365855013333,0.42842069211060174,0.4642873987180028
1,1,True,0.6526346670578114,0.3754450326957731,0.4055203320872661
1,0,False,0.905022922302701,0.5704744322090161,0.46780096975342206
1,1,True,0.8016708652545399,0.5724638579777064,0.5592304840356892
1,1,True,0.6396870186359721,0.38270267669823776,0.42698637930950645
1,0,False,0.5416417963974257,0.5562269920048069,0.7589170202376451
1,0,False,0.5721522673848899,0.3211797530684667,0.3969834180536182
1,0,False,0.5655045594038213,0.415359805538834,0.5372243855664876
0,1,False,0.4633224407629155,0.2830669748490014,0.3729434847239296
0,1,False,0.48840580580732146,0.2814164821073315,0.3920856651310348
1,1,True,0.5611089750637075,0.5117504010540025,0.67869288002254
0,1,False,0.32960669078703186,0.4094745582117878,0.43891224669143847
0,0,True,0.36712793981957814,0.632761643852089,0.7900548682054798
0,1,False,0.37326343240575754,0.40676941993724036,0.47246782768670703
1,0,False,0.5963069854335624,0.4208310258453308,0.5186383351217048
1,1,True,0.7437702876533769,0.5476891757274894,0.5734671473363762
0,1,False,0.2658374804732374,0.40670275451586513,0.3802932039997251
0,0,True,0.22417421604104493,0.7252295912876183,0.7996201727317791
1,0,False,0.6902436250712276,0.41835545547778147,0.4345846863357785
1,1,True,0.6982387079321817,0.5151793646505178,0.5660516284160126
1,0,False,0.6777436214885474,0.4979206578211963,0.5589635498972398
1,0,False,0.8124105536165261,0.48540363807274756,0.42565329414690267
0,1,False,0.40201914095261077,0.4509766070054563,0.5602687022528896
1,1,True,0.7608023065643837,0.636258854353726,0.6853963863072797
0,0,True,0.47800348976560336,0.32711418636261086,0.44845182888853274
1,0,False,0.8511344909322316,0.7302398124468472,0.7422273112678691
0,1,False,0.30191241817458253,0.5987515760129628,0.6855700384538748
0,0,True,0.4198191389814294,0.6191142181381295,0.8157224307528388
0,1,False,0.3467372130572759,0.4854486940482356,0.5621300312608588
0,1,False,0.4201543879191604,0.4055590011229625,0.5109309055349411
1,0,False,0.7330172374031976,0.5300364409128006,0.557465854958403
0,1,False,0.3105690975829056,0.5039957005718725,0.5576245130308798
0,1,False,0.434866578459758,0.5690211714620905,0.7570587407684934
1,0,False,0.637778915790688,0.4615818304496247,0.5413064013931599
0,0,True,0.31133946860174966,0.6428860467452908,0.7566996112947724
0,1,False,0.4032759715826843,0.43543338200803994,0.5391413785109294
1,0,False,0.6393604611548672,0.41637383186889154,0.47536793596567317
1,1,True,0.6058017410196537,0.5349133268531034,0.6734746889161589
0,1,False,0.45844242150205994,0.504498749305365,0.6850917174380013
1,0,False,0.5568573744781331,0.44145337993582934,0.581912793212785
0,1,False,0.3711701427796209,0.5437460706459076,0.6663545090195431
0,0,True,0.2656120543881283,0.6238050531525745,0.690246122550645
0,0,True,0.42991182166218345,0.5287802605015176,0.695324790712611
0,0,True,0.44795679254817544,0.3889821447128133,0.5110803146310265
0,1,False,0.49467679763288647,0.5516047441615849,0.7834440324875954
0,0,True,0.23280637521523326,0.46844705243694706,0.44018696795155293
1,1,True,0.5612259848419757,0.5732554056888829,0.766456878262425
1,0,False,0.5531676695109196,0.3331621125414988,0.4303735869070673
0,1,False,0.4839621756076796,0.3673036820502308,0.5109728391640551
0,0,True,0.4726859334832189,0.32898154425723625,0.4465615776388108
1,0,False,0.7983923069233247,0.4340226485413964,0.3642675205534308
0,1,False,0.3842683385944067,0.5507314109062591,0.6875605915184331
0,0,True,0.08339424862499101,0.6991805444435667,0.6417387051693734
0,1,False,0.1911207419791025,0.5811312391503993,0.5654338347683726
0,0,True,0.4498590622824985,0.29024997407461217,0.3716648734915875
1,1,True,0.8853885037804999,0.6953736706248284,0.6630579547950406
0,0,True,0.269203879752092,0.7131468041140505,0.8209559028075796
0,1,False,0.1886837075706031,0.46518892844014725,0.39771307568929876
0,1,False,0.34205179016727627,0.6482295043437634,0.7906579692058988
1,0,False,0.6268912628037258,0.547970557230916,0.6740511422124009
0,1,False,0.3129094908346187,0.5075738488308628,0.5647422047594772
1,0,False,0.5301744604620765,0.3223390350534088,0.4346205125373756
1,1,True,0.6461537440413092,0.435508574096095,0.4968804681018707
0,1,False,0.435723731513813,0.47057838023815707,0.6171608844949212
1,1,True,0.7031423540443343,0.5054817274352876,0.5479947357266959
0,0,True,0.23452266421762175,0.557788733127433,0.5692890452257231
1,1,True,0.5848693225602966,0.574820700127054,0.748427295129823
0,0,True,0.1756651251834364,0.5780840352351808,0.5478330147789181
1,1,True,0.9163494902084055,0.709919751316564,0.6573000817021726
0,1,False,0.34865122746919397,0.39878294870414494,0.4399624074080876
1,1,True,0.7536886840085221,0.5499718354412674,0.5682266071945059
1,0,False,0.6957123928036552,0.5339022481475709,0.5949640178076827
1,1,True,0.6937903461202112,0.41011899778498834,0.41977827158980235
0,1,False,0.41804527217868376,0.3983125037923106,0.4987709529993155
0,1,False,0.23133655723544932,0.7458219720114169,0.8351770090752664
0,0,True,0.32428940498987946,0.68039293994283,0.8213808327667967
0,0,True,0.38106964093494095,0.3972260333050507,0.46552545409430757
0,1,False,0.49228530104843854,0.5116529370172297,0.7243201680661328
0,1,False,0.24190884343510918,0.5236606005730886,0.5268655809059346
1,0,False,0.6650025783139704,0.5967651805273635,0.7110909050556875
1,0,False,0.5403687254249732,0.36113102517876455,0.48129969989111526
1,0,False,0.6410510401138985,0.4739252446817508,0.5561351723048739
1,0,False,0.5624291286066427,0.38413001115853823,0.4952464771350752
0,0,True,0.4991137420696782,0.38125238070486983,0.5438866084952525
1,0,False,0.8529513440436783,0.536875042254914,0.46443462261243873
1,1,True,0.6304647261478888,0.5454645858748476,0.6674082145515919
1,1,True,0.5641911053245865,0.5252898066394661,0.6953930620638774
1,1,True,0.7784046007166426,0.5414984845341945,0.5349367487202985
